47
       76.3              0         
       76.2              31.0049   
       71.2033           69.4252   
       63.3959           101.935   
       53.4025           132.295   
       38.7246           166.148   
       34.3525           172.327   
       27.7943           177.432   
       19.6746           181.731   
        9.05656          183.88    
        4.05984          183.88    
        4.05984          188.68   
        0                188.68   
       -4.22314          188.68   
       -4.48708          183.88    
      -49.3579           183.88    
      -49.3579           188.68   
      -54.3729           188.68   
      -54.3729           183.88    
      -98.4519           183.88    
      -98.4519           188.68   
     -103.731            188.68   
     -103.731            183.88    
     -147.546            183.88    
     -147.282            188.68   
     -152.561            188.68   
     -152.825            183.88    
     -196.64             183.88    
     -196.376            188.68   
     -201.919            188.68   
     -201.919            183.88    
     -245.734            183.88    
     -245.47             188.68   
     -251.013            188.68   
     -251.013            183.88    
     -294.828            183.88    
     -294.828            188.68   
     -299.843            188.68   
     -300.107            183.88    
     -349.992            183.88    
     -360.55             182.268   
     -368.997            176.894   
     -375.859            168.834   
     -388.001            139.012   
     -399.614            98.1732   
     -408.324            50.618    
     -410.7              0         

18
       75.3              0        
       75.2              30.8363 
       70.2689           69.0476 
       62.5639           101.38  
       52.7016           131.575 
       38.2164           165.244 
       33.9016           171.39  
       27.4295           176.467 
       19.4164           180.742 
        8.9377           182.88  
     -349.14             182.88  
     -359.672            181.277 
     -368.098            175.932 
     -374.944            167.916 
     -387.056            138.256 
     -398.641            97.6393 
     -407.33             50.3428 
     -409.7              0       

47
       64.862            0        
       64.7668           25.5783  
       60.2604           65.7188  
       51.2475           101.179  
       41.8249           129.619  
       33.2217           151.04   
       27.691            160.22   
       20.3168           167.6    
       12.5329           171.74   
        1.06198          173.72   
       -2.82996          173.72   
       -2.82996          178.52   
       -7.54125          178.52   
      -11.4106           178.52   
      -11.4106           173.72   
      -53.7978           173.72   
      -53.9737           178.52   
      -59.2507           178.52   
      -59.2507           173.72   
     -103.22             173.72   
     -103.044            178.52   
     -108.321            178.52   
     -108.497            173.72   
     -152.467            173.72   
     -152.818            178.52   
     -157.743            178.52   
     -157.919            173.72   
     -201.537            173.72   
     -201.713            178.52   
     -207.165            178.52   
     -207.165            173.72   
     -250.784            173.72   
     -250.784            178.52   
     -255.884            178.52   
     -255.884            173.72   
     -299.678            173.72   
     -299.678            178.52   
     -304.779            178.52   
     -304.779            173.72   
     -346.99             173.72   
     -358.95             170.84   
     -367.216            164.36   
     -373.548            153.38   
     -385.332            118.819  
     -395.181            79.7589  
     -399.93             47.5386  
     -402.568            0        


12
       63.4265           0        
       63.6281           25.4311  
       59.1926           65.3405  
       50.3217           100.597  
       41.0475           128.873  
       32.5797           150.17   
       27.1362           159.298  
       19.8781           166.635  
       12.2168           170.751  
        0.926492         172.72   
       -5.00             172.72
       -5.00             0 


10
       -5.00             0 
       -5.00             172.72
     -346.147            172.72   
     -358.077            169.857  
     -366.323            163.414  
     -372.639            152.497  
     -384.394            118.135  
     -394.219            79.2998  
     -398.956            47.2649  
     -401.587            0        
