0         1
5   0.99734
10   0.99463
15   0.99174
20   0.98886
25   0.98598
30   0.98224
35   0.97825
40   0.97455
45   0.96919
50   0.96339
55   0.95574
60   0.94632
61    0.9452
62   0.94253
63   0.93987
64   0.93625
65   0.93404
66   0.93031
67    0.9262
68   0.92239
69   0.92064
70   0.91509
71   0.91003
72   0.90547
73    0.8983
74   0.89217
75   0.88497
76   0.87493
77   0.86399
78   0.85235
79   0.84131
80   0.82349
80.2   0.82025
80.4   0.81633
80.6    0.8132
80.8   0.80638
81   0.80409
81.2   0.79757
81.4   0.79679
81.6   0.79068
81.8   0.78637
82   0.77968
82.2   0.77343
82.4   0.76791
82.6   0.76536
82.8   0.75491
83    0.7476
83.2   0.74021
83.4    0.7357
83.6   0.72435
83.8   0.71622
84   0.70757
84.2   0.69618
84.4   0.68633
84.6   0.67167
84.8   0.66032
85   0.65036
85.1    0.6433
85.2   0.63402
85.3   0.62697
85.4   0.61753
85.5   0.60963
85.6   0.60262
85.7   0.59354
85.8   0.58272
85.9   0.57629
86   0.56254
86.1   0.55281
86.2   0.54257
86.3   0.53339
86.4   0.51844
86.5    0.5057
86.6   0.49338
86.7   0.47987
86.8   0.46126
86.9   0.44714
87   0.42843
87.1   0.41055
87.2   0.39067
87.3   0.37234
87.4   0.34851
87.5   0.32572
87.6   0.30072
87.7   0.27533
87.8   0.24767
87.9   0.21939
88   0.18902
88.1   0.15663
88.2   0.12431
88.3   0.08688
88.4   0.05191
88.5   0.02096
88.6   0.00002
88.7       0.0
90.0       0.0
