90
-348.9 0.
-348.757 9.02511
-346.935 63.6499
-344.902 118.286
-339.193 188.318
-332.361 244.665
-323.53 305.794
-320.47 322.73
-316.114 343.292
-312.689 363.557
-309.036 381.358
-305.461 397.686
-302.105 413.425
-297.969 428.645
-290.627 458.538
-286.556 475.375
-279.591 503.702
-272.175 529.599
-263.945 554.858
-256.771 579.694
-247.137 607.805
-237.947 634.265
-227.744 661.461
-217.984 687.137
-206.578 715.084
-195.071 742.156
-185.48 763.87
-171.227 793.758
-163.685 809.885
-140.886 852.383
-127.476 880.796
-117.083 893.853
-105.128 905.552
-92.6078 915.78
-80.09 923.621
-67.5739 930.258
-55.0599 935.987
-30.0348 943.881
-21.145 944.806
3.847 945
491.177 945
552.639 945
554.535 936.777
583.044 910.004
588.044 910.004
1721 909.317
1725.37 909.484
1747.39 908.968
1771.01 908.452
1797.34 906.77
1809.85 904.72
1823.15 901.699
1834.88 896.54
1847.39 890.919
1860.7 883.409
1872.43 874.419
1883.82 863.93
1895.39 853.491
1902.65 840.56
1910.89 826.85
1917.12 813.65
1931.17 785.699
1937.96 772.698
1951.07 745.745
1956.77 732.743
1963.52 719.534
1967.36 708.765
1980.72 677.691
1986.52 663.263
1991.72 648.778
1998.65 632.327
2003.32 616.361
2015.71 584.491
2023.13 559.733
2033.5 527.941
2050.1 473.16
2057.55 444.854
2063.95 415.219
2069.16 399.087
2076.01 366.572
2079.05 348.817
2082.53 331.194
2090.11 291.229
2095.45 255.135
2098.19 235.287
2101.07 216.275
2103.85 186.781
2106.87 154.816
2108.81 134.359
2110.83 100.
