194
-1832.71 0
-1831.23 149.323
-1829.19 188.377
-1827.52 231.872
-1825.28 282.397
-1821.72 329.194
-1818.62 362.297
-1815.26 401.691
-1811.14 442.937
-1807.59 480.08
-1804.12 514.178
-1799.86 547.168
-1795.78 578.046
-1792.22 605.634
-1788.27 633.466
-1783.37 664.851
-1778.26 699.318
-1772.99 733.743
-1767.01 767.838
-1761.26 800.44
-1755.29 831.869
-1749.48 861.246
-1743.87 888.44
-1738.22 914.681
-1732.56 940.331
-1726.33 966.789
-1720.12 994.705
-1713.72 1022.39
-1707 1051.2
-1700.24 1081.07
-1692.86 1111.25
-1685.79 1138.53
-1677.83 1166.21
-1669.81 1194.73
-1662.17 1222.26
-1653.78 1249.8
-1645.25 1278.04
-1636.43 1306.55
-1626.95 1336.09
-1617.96 1363.71
-1608.58 1391
-1598.77 1419.02
-1588.87 1447.17
-1579.41 1473.95
-1569.98 1499.53
-1560.55 1524.7
-1550.65 1550.43
-1540.2 1577.52
-1528.77 1604.68
-1516.42 1633.5
-1504.97 1659.62
-1491.53 1684.59
-1474.15 1709.78
-1457.78 1730.32
-1437.04 1748.72
-1416.3 1763.35
-1395.56 1774.68
-1374.82 1783.35
-1354.08 1789.36
-1333.34 1793.03
-1302.23 1794.52
-1280.99 1794.57
-606.928 1794.57
77.0018 1795.42
108.112 1796.54
139.223 1795.53
159.963 1794.41
180.703 1794.57
201.444 1794.57
222.184 1794.57
242.924 1794.57
263.664 1794.57
284.405 1794.57
305.145 1794.57
325.885 1794.57
346.626 1794.57
367.366 1794.57
388.106 1794.57
408.847 1794.57
429.587 1794.57
450.327 1794.57
471.068 1794.57
491.808 1794.57
512.548 1794.57
533.288 1794.57
554.029 1794.57
574.769 1794.57
595.509 1794.57
616.25 1794.57
636.99 1794.57
657.73 1794.57
678.47 1794.57
699.211 1794.57
719.951 1794.57
740.691 1794.57
761.432 1794.57
782.172 1794.57
802.912 1794.57
823.653 1794.57
844.393 1794.57
865.133 1794.57
885.874 1794.57
906.614 1794.57
927.354 1794.57
948.094 1794.57
968.835 1794.57
989.575 1794.57
1010.32 1794.57
1031.06 1794.57
1051.8 1794.57
1072.54 1794.57
1093.28 1794.57
1114.02 1794.57
1134.76 1794.57
1155.5 1794.57
1176.24 1794.57
1196.98 1794.57
1217.72 1794.57
1238.46 1794.57
1259.2 1794.57
1279.94 1794.57
1300.68 1794.57
1321.42 1794.57
1342.16 1794.57
1362.9 1794.57
1383.64 1794.57
1404.38 1794.2
1425.12 1788.85
1445.86 1777.2
1466.6 1764.46
1487.34 1752.23
1508.08 1739.63
1528.82 1732.39
1549.56 1729.73
1570.3 1725
1591.04 1718.03
1611.78 1708.62
1632.52 1695.8
1653.26 1679.74
1670.25 1661.3
1688.66 1637.67
1704.54 1612.4
1717.07 1587.22
1728.39 1559.74
1739.97 1532.01
1750.38 1505.51
1760.8 1478.48
1771.04 1451.71
1780.55 1425.64
1789.93 1399.47
1799.35 1372.84
1808.78 1345.98
1816.69 1320.28
1824.29 1293.72
1832.72 1265.68
1841.72 1237.81
1850.16 1211.53
1856.96 1185.45
1864.29 1158.56
1872.65 1132.17
1881.92 1103.46
1891.12 1073.14
1898.04 1043.53
1904.11 1014.88
1911.08 986.119
1918.64 955.903
1925.15 927.591
1930.28 901.905
1935.54 878.059
1941.24 853.097
1946.9 825.693
1952.51 797.255
1958.16 767.523
1963.82 736.795
1969.04 705.906
1973.63 673.839
1978.85 639.874
1983.75 608.016
1987.7 580.107
1991.42 553.449
1994.72 526.314
1997.92 498.646
2000.95 470.221
2004.17 439.396
2007.63 406.86
2010.52 372.901
2013.45 336.789
2016.56 297.46
2019.39 253.505
2021.67 206.749
2022.85 146.624
2023.71 72.0701
2025.56 17.0142
2024.42 0
