1.0426746630379982      8.872621353826387
1.152672651421801      8.41325253353438
1.274274985703134      8.017526499665792
1.4087058777579409      7.61506968120383
1.5573186888972539      7.1849103970457096
1.7216095546137784      6.79032141664312
1.919206019455497      6.406750428842906
2.104015824264737      6.034812492127458
2.3259810416053788      5.684467066358796
2.571362697710827      5.345572547981505
2.84263113280373      5.001890719865251
3.142517298076538      4.703689793253081
3.474040249101888      4.401276404878543
3.840537539687386      4.104645105747873
4.245698822159918      3.8407459778154425
4.693602992345025      3.575946835371126
5.188759253192358      3.3460391997351686
5.736152510448674      3.105013495124859
6.341293557391965      2.9053834826703286
7.010274553853431      2.709570359917574
7.749830358053437      2.5143915033034485
8.567406328699745      2.3371515179132776
9.471233279934767      2.1687991592706495
10.470410343728622      2.0259923755404117
11.574996573921817      1.876933014511998
12.796112214126463      1.738840473190533
14.146050648984186      1.621648444993493
15.638402165832103      1.5023380843318594
17.288190772727354      1.396437957097004
19.112025450223612      1.2915496650148834
21.12826735960241      1.2065062653528011
23.357214690901223      1.117739370096201
25.821307011665816      1.037225095407057
28.545351173675257      0.9657139052966046
31.55677105191877      0.8961505019466045
34.88588363003154      0.8343656596823221
38.566204211634705      0.7755510490149444
42.63478383024596      0.7208822926115979
47.132582254579994      0.6756562986432504
52.104880344409935      0.6269866550037577
57.60173590831558      0.5866759272263277
63.67848765259272      0.5462277217684343
70.39631229474843      0.5128102650249717
77.82284045023124      0.48143724207843436
86.03283749273835      0.44750062972504495
95.10895624254913      0.42222225951945475
105.14256906045485      0.397710538985748
116.23468772425471      0.3752447063782635
128.4969803485281      0.3552262494616666
142.05289558535586      0.334603919973517
157.03890542370382      0.3162277660168378
173.60587909914648      0.30235661912054784
191.92060194554958      0.28861404414300895
212.1674544795022      0.27367141471134687
234.55026862141125      0.26341161475411806
259.2943797404667      0.25311559471598966
286.6488951821044      0.2440314988875725
316.8892021160054      0.23488288406241803
350.3197399519846      0.22758459260747887
387.27706523461796      0.22161484351924704
428.13323987193957      0.21687991592706496
473.2995768086581      0.2129525418521362
523.2307808528475      0.20840268927805405
578.4295263432247      0.2046288252228351
639.4515177419282      0.20159200508269914
706.9110840995108      0.1995925377681716
781.4873637135147      0.19794147243152943
863.9311412436833      0.196304065004027
955.0724061153553      0.1963040650040272
1029.6844974860383      0.19500389680212513
1167.2143956218388      0.19695739627771314
1290.3508255000997      0.19728487685937515
1426.4776540746407      0.19827058923420812
1576.9653162237103      0.19893046541454218
1743.3288221999874      0.20058978011910306
1927.2430097518097      0.20259923755404105
2130.559405281906      0.20428915414527649
2355.3248637906654      0.20771139259664584
2603.802175258513      0.2113079442464955
2878.4928449188824      0.21437238077828477
3182.162276758434      0.21700005127087071
3517.8676137754273      0.21917390263134065
3888.9885152734637      0.22087972053975738
4299.261181036135      0.22986447721287095
4752.815964915361      0.23684208434158235
5254.218956502255      0.24241522061483486
5808.51794949719      0.24770763559917114
6421.293259558228      0.2539580038320829
7098.713903228496      0.2599338951816891
7847.5997035146065      0.2664927667205928
8603.28374927383      0.27312637228008435
