100 0.17
200 0.266
300 0.315
400 0.378
500 1.65
600 2.49
700 1.35
800 6.23
900 0.402
1000 1.86
1100 3.62
1200 3.04
1300 2.72
1400 1.74
1500 0.883
1600 1.95
1700 5.54
1800 2.08
1900 2.59
2000 1.24
2100 3.06
2200 2.15
2300 1.33
2400 1.88
2500 2.13
2600 2.11
2700 3.46
2800 2.62
2900 0.805
3000 1.4
3100 1.99
3200 1.49
3300 2.16
3400 1.42
3500 0.566
3600 1.07
3700 1.53
3800 1.24
3900 0.286
4000 0.014
4100 0.00359
4200 0.0614
4300 0.371
4400 0.746
4500 0.545
4600 0.32
4700 0.337
4800 0.221
4900 0.0669
5000 0.0371
5100 0.143
5200 0.376
5300 0.526
5400 0.39
5500 0.153
5600 0.0334
5700 0.00583
5800 0.00297
5900 0.0033
6000 0.00403
6100 0.00493
6200 0.00591
6300 0.00687
6400 0.00769
6500 0.00832
6600 0.0087
6700 0.00885
6800 0.0088
6900 0.00858
7000 0.00823
7100 0.00774
7200 0.00713
7300 0.00639
7400 0.00552
7500 0.00456
7600 0.00358
7700 0.00265
7800 0.00184
7900 0.00119
8000 0.000725
8100 0.000429
8200 0.000281
8300 0.000256
8400 0.000338
8500 0.000511
8600 0.000748
8700 0.001
8800 0.00122
8900 0.00133
9000 0.0013
9100 0.00115
9200 0.00091
9300 0.000649
9400 0.000416
9500 0.00024
9600 0.000125
9700 5.81e-05
9800 2.44e-05
9900 9.19e-06
10000 3.12e-06
10100 9.5e-07
10200 2.6e-07
10300 6.42e-08
10400 1.42e-08
10500 2.84e-09
10600 5.09e-10
10700 8.2e-11
10800 1.19e-11
10900 1.55e-12
11000 1.82e-13
11100 1.91e-14
11200 1.81e-15
11300 1.55e-16
11400 1.19e-17
11500 8.17e-19
11600 5.06e-20
11700 2.82e-21
11800 1.41e-22
11900 6.37e-24
12000 2.58e-25
12100 9.4e-27
12200 3.08e-28
12300 9.07e-30
12400 2.4e-31
12500 5.72e-33
12600 1.23e-34
12700 2.36e-36
12800 4.09e-38
12900 6.36e-40
13000 8.90946e-42
13100 1.12104e-43
13200 1.4013e-45
13300 0
