100 0.0723
200 0.0936
300 0.109
400 0.0447
500 0.175
600 0.0522
700 0.0556
800 0.0572
900 0.066
1000 0.0618
1100 0.0702
1200 0.0669
1300 0.014
1400 0.0127
1500 0.151
1600 0.326
1700 0.144
1800 0.0302
1900 0.0118
2000 0.0395
2100 0.347
2200 0.0641
2300 0.0208
2400 0.00978
2500 0.0113
2600 0.0725
2700 0.0237
2800 0.0055
2900 0.00513
3000 0.0108
3100 0.0355
3200 0.0312
3300 0.0109
3400 0.0112
3500 0.0438
3600 0.0468
3700 0.0123
3800 0.00414
3900 0.00216
4000 0.00121
4100 0.00168
4200 0.00167
4300 0.00107
4400 0.00141
4500 0.00188
4600 0.00219
4700 0.00273
4800 0.00218
4900 0.00085
5000 0.0003
5100 0.000436
5200 0.000644
5300 0.000573
5400 0.000305
5500 0.000121
5600 0.000137
5700 0.000377
5800 0.000823
5900 0.00125
6000 0.00129
6100 0.000895
6200 0.000413
6300 0.000129
6400 4.07e-05
6500 4.91e-05
6600 0.0001
6700 0.000163
6800 0.000199
6900 0.000183
7000 0.000126
7100 6.52e-05
7200 2.53e-05
7300 7.34e-06
7400 1.6e-06
7500 2.62e-07
7600 3.21e-08
7700 2.96e-09
7800 2.04e-10
7900 1.06e-11
8000 4.11e-13
8100 1.2e-14
8200 2.61e-16
8300 0
