100 1.64E-02
200 2.17E-01
300 5.23E-01
400 1.14E-01
500 2.24E-01
600 7.76E-01
700 3.05E-01
800 2.43E-01
900 6.47E-01
1000 3.90E-01
1100 1.65E-01
1200 4.50E-01
1300 6.56E-01
1400 3.75E-01
1500 7.38E-01
1600 2.29E-01
1700 3.64E-01
1800 1.19E00
1900 3.28E-01
2000 1.97E-01
2100 5.37E-01
2200 2.50E-01
2300 8.77E-02
2400 9.31E-02
2500 1.50E-01
2600 3.06E-01
2700 1.36E-01
2800 1.25E-01
2900 2.57E-01
3000 5.78E-01
3100 5.76E-01
3200 6.03E-01
3300 8.90E-01
3400 1.12E00
3500 1.23E00
3600 1.14E00
3700 1.03E00
3800 9.33E-01
3900 8.65E-01
4000 8.63E-01
4100 8.35E-01
4200 7.38E-01
4300 6.38E-01
4400 5.60E-01
4500 4.90E-01
4600 4.02E-01
4700 2.89E-01
4800 1.80E-01
4900 1.02E-01
5000 6.38E-02
5100 5.60E-02
5200 6.33E-02
5300 7.79E-02
5400 1.13E-01
5500 1.83E-01
5600 2.75E-01
5700 3.41E-01
5800 3.39E-01
5900 2.68E-01
6000 1.69E-01
6100 8.61E-02
6200 3.76E-02
6300 1.77E-02
6400 1.25E-02
6500 1.21E-02
6600 1.17E-02
6700 1.02E-02
6800 7.65E-03
6900 5.01E-03
7000 2.87E-03
7100 1.44E-03
7200 6.30E-04
7300 2.43E-04
7400 8.22E-05
7500 2.43E-05
7600 6.25E-06
7700 1.39E-06
7800 2.65E-07
7900 4.32E-08
8000 5.97E-09
8100 7.00E-10
8200 6.93E-11
8300 5.78E-12
8400 4.06E-13
8500 2.40E-14
8600 1.20E-15
8700 0
